,class,text,0,1,2,3,4,5,6,7
527,0,"['foster', 'write', 'ceann', 'comhairle', 'sf', 'tds', 'tweet']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2857142857142857,0.19456259096497053,0.4199916001679966
528,0,"['thousands', 'flee', 'indonesian', 'volcano', 'erupts']",0.25,0.0,0.0,0.0,0.0,0.3571428571428571,0.4818776582967119,0.2333753324933501
529,0,"['businesses', 'prepare', 'reopen', 'restriction', 'ease']",0.33333333333333326,0.0,0.0,0.0,0.0,0.5,0.45497322273876983,0.39997200055998877
530,0,"['suspected', 'shebeen', 'search', 'gardaí', 'co', 'monaghan']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.36412836128813464,0.3499930001399972
531,0,"['corporate', 'responsibility', 'plan', 'fail', 'swiss', 'vote']",0.33333333333333326,0.0,0.0,0.0,0.0,0.6428571428571429,0.45497322273876983,0.20005599888002237
532,0,"['dublin', 'city', 'centre', 'street', 'close', 'disperse', 'crowd']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.36412836128813464,0.1749965000699986
533,0,"['suspected', 'shebeen', 'search', 'gardaí', 'kerry']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.3742175246223629,0.39997200055998877
534,0,"['laois', 'christmas', 'light', 'event', 'save', 'local', 'fundraising']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.4347807655894531,0.1749965000699986
535,0,"['351', 'case', 'covid19', 'report', 'northern', 'ireland']",0.5,0.0,0.0,1.0,0.0,0.2142857142857143,0.3091749212225693,0.46661066778664423
536,0,"['deal', 'dare', 'speak', 'name']",0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.11684494623352037,0.6999860002799944
537,0,"['pope', 'francis', 'mark', 'first', 'sunday', 'advent']",0.33333333333333326,0.0,0.0,0.0,0.0,0.1428571428571429,0.2934759569868163,0.20005599888002237
538,0,"['loyalist', 'paramilitary', 'death', 'threat', 'journalist']",0.33333333333333326,0.0,0.0,0.0,0.0,0.6428571428571429,0.5760855741920898,0.39997200055998877
539,0,"['thirty', 'afghan', 'security', 'personnel', 'kill', 'car', 'bomb']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.36412836128813464,0.1749965000699986
540,0,"['two', 'hold', '140000', 'drug', 'seizure', 'dublin']",0.41666666666666663,0.0,0.0,0.0,0.0,0.1428571428571429,0.2581497548361571,0.3499930001399972
541,0,"['sydney', 'record', 'hottest', 'november', 'night', 'record']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2142857142857143,0.4145883084401363,0.20005599888002237
542,0,"['worlds', 'lonely', 'elephant', 'move', 'sanctuary']",0.25,0.0,0.0,0.0,0.0,0.2857142857142857,0.5289886814848309,0.2333753324933501
543,0,"['fishing', 'right', 'remain', 'major', 'brexit', 'issue', 'raab']",0.5,0.0,0.0,0.0,0.0,0.1428571428571429,0.2934759569868163,0.1749965000699986
544,0,"['virtual', 'handshake', 'recruiting', 'pandemic']",0.25,0.0,0.0,0.0,0.0,0.3571428571428571,0.5760855741920898,0.46661066778664423
545,0,"['travel', 'agent', 'shop', 'face', 'extinction', 'ni', 'body', 'warns']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.3464652602128051,0.0
546,0,"['poll', 'suggest', 'high', 'ever', 'support', 'sinn', 'féin']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.3111390580621459,0.1749965000699986
547,0,"['joe', 'biden', 'prepare', 'take', 'centre', 'stage']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.22282355268549792,0.3499930001399972
548,0,"['darth', 'vader', 'actor', 'dave', 'prowse', 'die', 'age', '85']",0.5,0.0,0.0,0.0,0.0,0.07142857142857145,0.18356907685568546,0.15553688926221476
549,0,"['french', 'protester', 'clash', 'police', 'security', 'law']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.3994545634387938,0.3499930001399972
550,0,"['debenhams', 'stock', 'wont', 'remove', '1', 'week', 'mediator']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2857142857142857,0.2620780285153105,0.3110737785244295
551,0,"['retailers', 'launch', 'campaign', 'urge', 'people', 'shop', 'local']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.3994545634387938,0.1749965000699986
552,0,"['155', 'arrest', 'london', 'antilockdown', 'protest']",0.25,0.0,0.0,1.0,0.0,0.5,0.4818776582967119,0.2333753324933501
553,0,"['man', 'arrest', 'firearm', 'drug', 'seize', 'dublin']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.3091749212225693,0.46661066778664423
554,0,"['thai', 'protester', 'get', 'duck', 'row', 'new', 'rally']",0.6666666666666666,0.0,0.0,0.0,0.0,0.3571428571428571,0.1393265412821999,0.5090298194036119
555,0,"['covid19', 'nine', 'death', '315', 'case', 'northern', 'ireland']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.2934759569868163,0.3110737785244295
556,0,"['cash', 'carrie', 'hong', 'kong', 'leader', 'bank', 'account']",0.5833333333333333,0.0,0.0,0.0,0.0,0.1428571428571429,0.19456259096497053,0.4199916001679966
557,0,"['food', 'chain', 'disruption', 'death', 'land', 'bridge']",0.5833333333333333,0.0,0.0,0.0,0.0,0.3571428571428571,0.22282355268549792,0.5599888002239956
558,0,"['maradona', 'hand', 'god', 'shirt', 'could', 'worth', '16m']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.16787011261993257,0.3110737785244295
559,0,"['sturgeon', 'never', 'certain', 'scottish', 'independence']",0.33333333333333326,0.0,0.0,0.0,0.0,0.5,0.5155223332249996,0.39997200055998877
560,0,"['face', 'mask', 'advice', 'uturn', 'previous', 'recommendation']",0.5,0.0,0.0,0.0,0.0,0.6428571428571429,0.3091749212225693,0.46661066778664423
561,0,"['covid', 'death', 'europe', 'surpass', '400000']",0.25,0.0,0.0,0.0,0.0,0.1428571428571429,0.3405728496940752,0.2333753324933501
562,0,"['festive', 'season', 'still', 'sparkle', 'caution', 'need']",0.5,0.0,0.0,0.0,0.0,0.1428571428571429,0.3091749212225693,0.46661066778664423
563,0,"['kilmichael', 'ambush', 'mean', 'war']",0.16666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.37825884214839833,0.2799944001119978
564,0,"['whats', 'leave', 'christmas', 'market', 'business']",0.41666666666666663,1.0,0.0,0.0,1.0,0.3571428571428571,0.32880215913747546,0.5249895002099958
565,0,"['lot', 'leave', 'unsaid', 'taoiseachs', 'level', '3', 'speech']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.18356907685568546,0.3110737785244295
566,0,"['man', 'die', 'house', 'fire', 'co', 'roscommon']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.1345080473088499,0.3499930001399972
567,0,"['mixed', 'reaction', 'business', 'reopen', 'plan']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.4145883084401363,0.39997200055998877
568,0,"['trump', 'appeal', 'rule', 'election', 'postal', 'service']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2142857142857143,0.4347807655894531,0.20005599888002237
569,0,"['polish', 'senate', 'leader', 'warns', 'polexit']",0.25,0.0,0.0,0.0,0.0,0.1428571428571429,0.45833627718351255,0.2333753324933501
570,0,"['talking', 'mental', 'health', 'good', 'start', 'martin']",0.5833333333333333,0.0,0.0,0.0,0.0,0.1428571428571429,0.22282355268549792,0.5599888002239956
571,0,"['service', 'outage', 'vodafone', 'broadband', 'customer']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.5357147903743165,0.39997200055998877
572,0,"['covid19', 'seven', 'death', '206', 'new', 'case']",0.41666666666666663,0.0,0.0,0.0,0.0,0.1428571428571429,0.27581285591148674,0.3499930001399972
573,0,"['officials', 'confident', 'reach', 'ni', 'protocol', 'agreement']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.5357147903743165,0.20005599888002237
574,0,"['public', 'health', 'doctor', 'vote', 'take', 'industrial', 'action']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.3817914623634643,0.1749965000699986
575,0,"['iran', 'say', 'nuclear', 'scientist', 'kill', 'attack']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.3540391979539065,0.20005599888002237
576,0,"['investigation', 'assault', 'woman', 'dublin', 'bus']",0.41666666666666663,0.0,0.0,0.0,0.0,0.5714285714285714,0.32880215913747546,0.5249895002099958
577,0,"['kitten', 'save', 'catastrophe', 'car', 'engine', 'rescue']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.3994545634387938,0.3499930001399972
578,0,"['dead', 'mink', 'resurface', 'mass', 'grave', 'denmark']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.27581285591148674,0.3499930001399972
579,0,"['arrest', '100000', 'worth', 'stolen', 'good', 'seize']",0.41666666666666663,0.0,0.0,0.0,0.0,0.07142857142857145,0.3111390580621459,0.3499930001399972
580,0,"['late', 'late', 'toy', 'show', 'child', 'rule', 'world', 'tonight']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2142857142857143,0.20869307182523433,0.2799944001119978
581,0,"['thai', 'protester', 'target', 'wouldbe', 'coup', 'maker']",0.25,0.0,0.0,0.0,0.0,0.3571428571428571,0.45833627718351255,0.0
582,0,"['man', 'charge', 'capital', 'murder', 'garda', 'detective']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.3464652602128051,0.3499930001399972
583,0,"['man', 'jail', 'ni', 'prison', 'officer', 'murder']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2142857142857143,0.2934759569868163,0.20005599888002237
584,0,"['journalists', 'settle', 'case', 'psni', 'raid', 'home']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.2934759569868163,0.3499930001399972
585,0,"['new', 'sixday', 'per', 'week', 'ferry', 'rosslare', 'france']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.23068010004380457,0.3110737785244295
586,0,"['iran', 'diplomat', 'doesnt', 'appear', 'belgian', 'bomb', 'plot', 'trial']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.3091749212225693,0.15553688926221476
587,0,"['ni', 'hospital', 'hit', 'weekly', 'virusrelated', 'death', 'record']",0.33333333333333326,0.0,0.0,0.0,0.0,0.5,0.47515154940722637,0.0
588,0,"['31', 'school', 'student', 'staff', 'test', 'positive', 'past', 'week']",0.5,0.0,0.0,1.0,0.0,0.2142857142857143,0.2620780285153105,0.15553688926221476
589,0,"['paris', 'police', 'suspend', 'beating', 'black', 'man']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.3111390580621459,0.3499930001399972
590,0,"['podcast', 'ep', '67', 'dr']",0.16666666666666663,0.0,0.0,0.0,0.0,0.1428571428571429,0.039127301502070166,0.2799944001119978
591,0,"['trump', 'leave', 'office', 'electoral', 'college', 'pick', 'biden']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.3091749212225693,0.3110737785244295
592,0,"['tired', 'mockery', 'austrian', 'village', 'change', 'name']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2142857142857143,0.39440998177167974,0.20005599888002237
593,0,"['british', 'actor', 'apply', 'prince', 'william', 'role']",0.41666666666666663,0.0,0.0,0.0,0.0,0.1428571428571429,0.27777699275106327,0.46661066778664423
594,0,"['fans', 'police', 'clash', 'thousand', 'mourn', 'maradona']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.32880215913747546,0.3499930001399972
595,0,"['mental', 'health', 'budget', 'allocation', 'fall', '1', 'pna']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.27581285591148674,0.1749965000699986
596,0,"['post', 'deliver', '33m', 'parcel', 'week', 'december']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2142857142857143,0.15217114838417956,0.5599888002239956
597,0,"['dublin', 'household', 'get', 'camera', 'record', 'outside', 'traffic']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.4347807655894531,0.1749965000699986
598,0,"['calculated', 'grade', 'director', 'reject', 'criticism', 'claim']",0.25,0.0,0.0,0.0,0.0,0.3571428571428571,0.6702934900874677,0.0
599,0,"['nursing', 'home', 'resident', 'move', 'covid19', 'outbreak']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.4953440065565432,0.20005599888002237
600,0,"['pg', 'operation', 'newbridge', 'sell', 'new', 'owner']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.22282355268549792,0.3499930001399972
601,0,"['derry', 'bus', 'company', 'cancel', 'plan', 'dublin', 'shopping', 'trip']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.41711766451412347,0.0
602,0,"['urgent', 'action', 'brexit', 'need', 'agrifood', 'sector']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.36412836128813464,0.3499930001399972
603,0,"['around', '40', 'people', 'trap', 'zimbabwe', 'mine', 'collapse']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.3464652602128051,0.1749965000699986
604,0,"['santa', 'claus', 'give', 'clearance', 'enter', 'irish', 'airspace']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.36412836128813464,0.1749965000699986
605,0,"['additional', 'study', 'need', 'astrazeneca', 'vaccine']",0.25,0.0,0.0,0.0,0.0,0.4285714285714286,0.5760855741920898,0.2333753324933501
606,0,"['two', 'men', 'remand', 'refusal', 'avoid', 'roscommon', 'farm']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.2934759569868163,0.3110737785244295
607,0,"['stick', 'hygiene', 'basic', 'measure', 'ease', 'hse']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2142857142857143,0.23068010004380457,0.46661066778664423
608,0,"['strike', 'action', 'plan', 'section', '39', 'pay', 'row']",0.41666666666666663,0.0,0.0,0.0,0.0,0.1428571428571429,0.22282355268549792,0.1749965000699986
609,0,"['trinity', 'college', 'display', 'four', 'new', 'sculpture', 'woman']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.3248738854583222,0.3110737785244295
610,0,"['europe', 'alert', 'rapidly', 'spread', 'bird', 'flu']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.2934759569868163,0.3499930001399972
611,0,"['tiny', 'owl', 'free', 'day', 'rockefeller', 'christmas', 'tree']",0.5,0.0,0.0,0.0,0.0,0.4285714285714286,0.3248738854583222,0.3110737785244295
612,0,"['making', 'music', 'war', 'weapons', 'turn', 'instrument']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.3817914623634643,0.3499930001399972
613,0,"['australianbritish', 'lecturer', 'free', 'iran', 'prisoner', 'swap']",0.33333333333333326,0.0,0.0,0.0,0.0,0.8571428571428571,0.555893117042773,0.20005599888002237
614,0,"['kilkennys', 'christmas', 'season', 'kick', 'weekend']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.45497322273876983,0.39997200055998877
615,0,"['govt', 'urge', 'consult', 'old', 'people', 'restriction']",0.5,0.0,0.0,0.0,0.0,0.5,0.3248738854583222,0.46661066778664423
616,0,"['south', 'korea', 'report', 'big', 'covid19', 'spike', 'since', 'march']",0.41666666666666663,0.0,0.0,0.0,0.0,0.1428571428571429,0.3994545634387938,0.0
617,0,"['buyers', 'beware', 'black', 'friday', 'shopping', 'go', 'online']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.3248738854583222,0.3110737785244295
618,0,"['ethiopia', 'begin', 'final', 'phase', 'offensive', 'tigray']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.27777699275106327,0.46661066778664423
619,0,"['israel', 'free', 'palestinian', 'wag', '103day', 'hunger', 'strike']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.41711766451412347,0.1749965000699986
620,0,"['13', 'key', 'milestone', 'since', 'coronavirus', 'pandemic', 'begin']",0.33333333333333326,0.0,0.0,1.0,0.0,0.4285714285714286,0.47515154940722637,0.0
621,0,"['turkish', 'court', 'jail', '337', 'life', '2016', 'coup', 'attempt']",0.5833333333333333,0.0,0.0,0.0,0.0,0.1428571428571429,0.2369540335457615,0.2799944001119978
622,0,"['paramilitary', 'threat', 'make', 'journalist', 'belfast']",0.33333333333333326,0.0,0.0,0.0,0.0,0.5,0.555893117042773,0.39997200055998877
623,0,"['heis', 'conduct', 'survey', 'bully', 'harassment']",0.33333333333333326,0.0,0.0,0.0,0.0,0.3571428571428571,0.4347807655894531,0.39997200055998877
624,0,"['significant', 'shortcoming', 'care', 'child', 'report']",0.41666666666666663,0.0,0.0,0.0,0.0,0.5,0.4347807655894531,0.39997200055998877
625,0,"['students', 'union', 'seek', 'clarity', '2021', 'state', 'exam']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.2934759569868163,0.3110737785244295
626,0,"['football', 'fan', 'gather', 'mourn', 'death', 'hero', 'maradona']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.27777699275106327,0.3110737785244295
627,0,"['trump', 'pardon', 'former', 'national', 'security', 'adviser', 'flynn']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2142857142857143,0.5155223332249996,0.0
628,0,"['germany', 'expect', 'extend', 'virus', 'restriction', '2021']",0.41666666666666663,0.0,0.0,0.0,0.0,0.5,0.41711766451412347,0.3499930001399972
629,0,"['winners', 'post', 'irish', 'book', 'awards', '2020', 'announce']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.2620780285153105,0.3110737785244295
630,0,"['labour', 'court', 'chair', 'mediate', 'debenhams', 'dispute']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.3817914623634643,0.3499930001399972
631,0,"['talks', 'new', 'public', 'service', 'pay', 'agreement', 'underway']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.3464652602128051,0.1749965000699986
632,0,"['depp', 'deny', 'appeal', 'wife', 'beater', 'uk', 'libel', 'loss']",0.5,0.0,0.0,0.0,0.0,0.1428571428571429,0.27777699275106327,0.15553688926221476
633,0,"['ni', 'truck', 'driver', 'convict', 'attempted', 'drug', 'smuggling']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.4347807655894531,0.1749965000699986
634,0,"['dáil', 'committee', 'seek', 'rté', 'report', 'retirement', 'gathering']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.4347807655894531,0.1749965000699986
635,0,"['schools', 'third', 'likely', 'place', 'covid19', 'cluster']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.3817914623634643,0.3499930001399972
636,0,"['legendary', 'footballer', 'diego', 'maradona', 'die', 'age', '60']",0.33333333333333326,0.0,0.0,0.0,0.0,0.3571428571428571,0.4347807655894531,0.0
637,0,"['uk', 'fiscal', 'watchdog', 'warns', 'impact', 'nodeal', 'brexit']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.2620780285153105,0.3110737785244295
638,0,"['covid', 'infection', 'rise', 'christmas', 'say', 'ni', 'cmo']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.2934759569868163,0.3110737785244295
639,0,"['two', 'men', 'find', 'dead', 'dublin', 'city', 'centre']",0.41666666666666663,0.0,0.0,0.0,0.0,0.07142857142857145,0.1698342494595092,0.1749965000699986
640,0,"['two', 'men', 'remand', 'refuse', 'leave', 'roscommon', 'farm']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.2934759569868163,0.3110737785244295
641,0,"['stardust', 'fire', 'inquest', 'move', 'dublin', 'castle', 'rds']",0.5,0.0,0.0,0.0,0.0,0.2142857142857143,0.3091749212225693,0.3110737785244295
642,0,"['ema', 'hopeful', 'vaccine', 'approval', 'christmas']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.45497322273876983,0.39997200055998877
643,0,"['dna', 'loss', 'could', 'mean', '234', 'people', 'prosecute']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.19456259096497053,0.4199916001679966
644,0,"['wright', 'emotional', 'shake', 'online', 'attack']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.32880215913747546,0.5249895002099958
645,0,"['boris', 'must', 'make', 'big', 'call', 'political', 'career']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.27777699275106327,0.3110737785244295
646,0,"['pup', 'arrears', 'pay', 'next', 'week', 'committee', 'tell']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2857142857142857,0.16630162924444314,0.4199916001679966
647,0,"['russia', 'threaten', 'ram', 'us', 'warship', 'water']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.23068010004380457,0.46661066778664423
648,0,"['22m', 'receipt', 'uploaded', 'stay', 'spend', 'initiative']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.2934759569868163,0.46661066778664423
649,0,"['allireland', 'medal', 'steal', 'burglary', 'co', 'meath', 'find']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.2934759569868163,0.3110737785244295
650,0,"['100', 'whale', 'dolphin', 'die', 'mass', 'stranding', 'nz']",0.5833333333333333,0.0,0.0,1.0,0.0,0.2857142857142857,0.22282355268549792,0.4199916001679966
651,0,"['brexit', 'deal', 'must', 'hurt', 'single', 'market', 'von', 'der', 'leyen']",0.6666666666666666,0.0,0.0,0.0,0.0,0.07142857142857145,0.20869307182523433,0.1399972000559989
652,0,"['joe', 'biden', 'ask', 'ireland', 'anytime', 'want']",0.5833333333333333,0.0,0.0,0.0,0.0,0.1428571428571429,0.19456259096497053,0.5599888002239956
653,0,"['carlow', 'school', 'principal', 'reject', 'claim', 'pe', 'gear']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.36412836128813464,0.1749965000699986
654,0,"['traffic', 'light', 'system', 'propose', 'noneu', 'air', 'travel']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.3464652602128051,0.1749965000699986
655,0,"['car', 'crash', 'gate', 'german', 'chancellors', 'office']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.3464652602128051,0.3499930001399972
656,0,"['meat', 'industry', 'disgraceful', 'safety', 'record', 'mri']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.4145883084401363,0.20005599888002237
657,0,"['two', 'irish', 'author', 'shortlist', 'costa', 'book', 'awards']",0.41666666666666663,0.0,0.0,0.0,0.0,0.4285714285714286,0.36412836128813464,0.1749965000699986
658,0,"['france', 'lift', 'lockdown', 'curfew', 'introduce']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.2934759569868163,0.5249895002099958
659,0,"['scotland', 'vote', 'free', 'access', 'period', 'product']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.32880215913747546,0.3499930001399972
660,0,"['social', 'protection', 'budget', 'rise', 'almost', '32', 'billion']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.36412836128813464,0.1749965000699986
661,0,"['apology', 'scan', 'delay', 'woman', 'later', 'die']",0.5,0.0,0.0,0.0,0.0,0.1428571428571429,0.21496700532719126,0.46661066778664423
662,0,"['addiction', 'service', 'see', 'major', 'increase', 'demand']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.4145883084401363,0.20005599888002237
663,0,"['opposition', 'withdraw', 'dáil', 'committee', 'woulfe', 'row']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.4347807655894531,0.3499930001399972
664,0,"['twoway', 'food', 'ban', 'reflection', 'many', 'issue', 'brexit']",0.5,0.0,0.0,0.0,0.0,0.3571428571428571,0.2620780285153105,0.3110737785244295
665,0,"['christmas', 'bubble', 'way', 'family', 'uk']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.19926804109143847,0.622147557048859
666,0,"['nbru', 'call', 'transport', 'plan', 'restriction', 'ease']",0.5,0.0,0.0,0.0,0.0,0.5,0.3248738854583222,0.46661066778664423
667,0,"['long', 'queue', 'uk', 'cause', 'brexit', 'border', 'control', 'test']",0.5833333333333333,0.0,0.0,0.0,0.0,0.1428571428571429,0.2369540335457615,0.2799944001119978
668,0,"['americans', 'urge', 'hold', 'amid', 'virus', 'surge']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.22282355268549792,0.3499930001399972
669,0,"['taoiseach', 'tell', 'dáil', 'rté', 'need', 'funding', 'model']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.32880215913747546,0.1749965000699986
670,0,"['pakistans', 'asian', 'elephant', 'pack', 'trunk', 'cambodia']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.41711766451412347,0.3499930001399972
671,0,"['witness', 'jail', 'failure', 'give', 'evidence']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2142857142857143,0.3540391979539065,0.39997200055998877
672,0,"['social', 'democrats', 'seek', 'stop', 'greyhound', 'sector', 'funding']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.41711766451412347,0.1749965000699986
673,0,"['eu', 'agree', 'deal', '160', 'million', 'dos', 'moderna', 'vaccine']",0.5833333333333333,0.0,0.0,0.0,0.0,0.1428571428571429,0.2369540335457615,0.2799944001119978
674,0,"['man', 'rescue', 'pet', 'dog', 'alligator', 'florida']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2857142857142857,0.2581497548361571,0.3499930001399972
675,0,"['33m', 'interim', 'settlement', 'girl', 'hospital', 'birth']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.36412836128813464,0.3499930001399972
676,0,"['metal', 'monolith', 'discover', 'utah', 'spark', 'mystery']",0.33333333333333326,0.0,0.0,0.0,0.0,0.3571428571428571,0.4347807655894531,0.20005599888002237
677,0,"['175k', 'donated', 'political', 'party', '2019', 'sipo']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2857142857142857,0.2620780285153105,0.46661066778664423
678,0,"['anger', 'france', 'scandalous', 'dispersal', 'migrant']",0.41666666666666663,0.0,0.0,0.0,0.0,0.3571428571428571,0.3994545634387938,0.5249895002099958
679,0,"['dont', 'pass', 'gravy', 'boat', 'christmas', 'say', 'expert']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.23068010004380457,0.3110737785244295
680,0,"['retail', 'excellence', 'want', 'earlier', 'reopen', 'retailer']",0.33333333333333326,0.0,0.0,0.0,0.0,0.3571428571428571,0.5760855741920898,0.20005599888002237
681,0,"['harry', 'dunns', 'parent', 'lose', 'high', 'court', 'immunity', 'case']",0.41666666666666663,0.0,0.0,0.0,0.0,0.2142857142857143,0.32880215913747546,0.0
682,0,"['minister', 'establish', 'inquiry', 'use', 'epilepsy', 'drug']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.3248738854583222,0.46661066778664423
683,0,"['darwin', 'notebook', 'report', 'steal', 'cambridge', 'library']",0.33333333333333326,0.0,0.0,0.0,0.0,0.2857142857142857,0.5760855741920898,0.20005599888002237
684,0,"['christmas', 'shopper', 'urge', 'wary', 'online', 'fraud']",0.5,0.0,0.0,0.0,0.0,0.2857142857142857,0.2620780285153105,0.46661066778664423
685,0,"['prison', 'officer', 'use', 'force', 'need', 'cpt']",0.5833333333333333,0.0,0.0,0.0,0.0,0.2142857142857143,0.2620780285153105,0.46661066778664423
686,0,"['festive', 'light', 'dazzle', 'dublin', 'estate', 'help', 'charity']",0.5,0.0,0.0,0.0,0.0,0.1428571428571429,0.3091749212225693,0.3110737785244295
687,0,"['trté', 'news2day']",0.0,0.0,0.0,0.0,0.0,0.2142857142857143,0.4347807655894531,0.0
