,Unnamed: 0,text,date,source,value
5150,2150,"Delta Apologizes for Charging Returning Troops $2,800 Baggage Fee",2011-06-08T17:34:26+0000,NY_TIMES,0
5151,2151,Animal Kingdom Is the 2-1 Favorite for the Belmont,2011-06-08T17:50:47+0000,NY_TIMES,0
5152,2152,Gateway to Boston Harbor Islands,2011-06-08T17:50:56+0000,NY_TIMES,0
5153,2153,An Overnight Train Ride to a Final Destination: College,2011-06-08T17:57:22+0000,NY_TIMES,0
5154,2154,Basic Tools to Make Your Own Magic,2011-06-08T18:01:51+0000,NY_TIMES,0
5155,2155,On Top,2011-06-08T18:07:20+0000,NY_TIMES,0
5156,2156,"Renaming the Ethics Bill, and Asking for Money",2011-06-08T18:09:14+0000,NY_TIMES,0
5157,2157,Facebook ‘Face Recognition’ Feature Draws Privacy Scrutiny,2011-06-08T18:12:49+0000,NY_TIMES,0
5158,2158,Pictures of the Day: Yemen and Elsewhere,2011-06-08T18:13:15+0000,NY_TIMES,0
5159,2159,Russia Finally Gets to See a Martha Graham Dance,2011-06-08T18:13:38+0000,NY_TIMES,0
5160,2160,Wakefield’s Act Changes but Never Gets Old,2011-06-08T18:24:06+0000,NY_TIMES,0
5161,2161,Phones as Gifts: How to Navigate a Maze of Choices,2011-06-08T18:26:56+0000,NY_TIMES,0
5162,2162,Private Equity Princes Are Said to Seek the 76ers,2011-06-08T18:29:17+0000,NY_TIMES,0
5163,2163,Just One Look | Derek Lam Resort Collection,2011-06-08T18:30:11+0000,NY_TIMES,0
5164,2164,C’H’C’M’,2011-06-08T18:31:09+0000,NY_TIMES,0
5165,2165,How I Learned to Stop Worrying by Loving the Smartphone,2011-06-08T18:31:56+0000,NY_TIMES,0
5166,2166,Nations Bombing Libya Ask for Help Amid Strain,2011-06-08T18:33:26+0000,NY_TIMES,0
5167,2167,On Location,2011-06-08T18:34:22+0000,NY_TIMES,0
5168,2168,"In Switzerland, Minimalism and Industrialism",2011-06-08T18:37:43+0000,NY_TIMES,0
5169,2169,Homeless Veterans Sue Over Neglected Campus,2011-06-08T18:38:00+0000,NY_TIMES,0
5170,2170,A Cause With Every Party,2011-06-08T18:43:04+0000,NY_TIMES,0
5171,2171,How Apple Can Make Money From Higher-Quality Songs,2011-06-08T18:44:29+0000,NY_TIMES,0
5172,2172,You Can Also Lead a Horse to Nirvana,2011-06-08T18:45:52+0000,NY_TIMES,0
5173,2173,Banks Defeated in Senate Vote on Debit Card Fees,2011-06-08T18:47:55+0000,NY_TIMES,0
5174,2174,"Activist or Terrorist, Rendered in Red, White and Green",2011-06-08T18:48:09+0000,NY_TIMES,0
5175,2175,Shaping Energy Menus Through 2030,2011-06-08T18:51:07+0000,NY_TIMES,0
5176,2176,New Questions Rise in Cause and Trajectory of Germany E. Coli Outbreak,2011-06-08T18:52:41+0000,NY_TIMES,0
5177,2177,A Fight Over Anne Frank’s Fallen Tree,2011-06-08T18:54:16+0000,NY_TIMES,0
5178,2178,How Dimon Played on Wall Street,2011-06-08T18:56:19+0000,NY_TIMES,0
5179,2179,Good Boy! A Trainer’s Tony Treat,2011-06-08T18:56:22+0000,NY_TIMES,0
5180,2180,Steeds to Spiders,2011-06-08T18:57:01+0000,NY_TIMES,0
5181,2181,Video: Weiner’s Fate,2011-06-08T18:58:49+0000,NY_TIMES,0
5182,2182,Welcome to the Recovery,2011-06-08T18:59:39+0000,NY_TIMES,0
5183,2183,Frank Moss of the MIT media lab; Joshua Brustein on Web photo rights; news.,2011-06-08T19:00:18+0000,NY_TIMES,0
5184,2184,Who Is Monzon?,2011-06-08T19:00:30+0000,NY_TIMES,0
5185,2185,"Tony Picks, Courtesy of Michael Musto",2011-06-08T19:00:41+0000,NY_TIMES,0
5186,2186,The Stories Behind the Work,2011-06-08T19:04:21+0000,NY_TIMES,0
5187,2187,A Visit With Arthur Elgort,2011-06-08T19:07:23+0000,NY_TIMES,0
5188,2188,Fill-In | The Science of Hamburgers,2011-06-08T19:10:39+0000,NY_TIMES,0
5189,2189,"For Mets, Collegiality Is Part of Closing",2011-06-08T19:15:59+0000,NY_TIMES,0
5190,2190,Lock Up Your Safes,2011-06-08T19:22:06+0000,NY_TIMES,0
5191,2191,The New Bohemians: Casting Announced for ‘Rent’ Revival,2011-06-08T19:23:07+0000,NY_TIMES,0
5192,2192,"Envelope, Please, for the Great Parking Facilities of 2011",2011-06-08T19:36:30+0000,NY_TIMES,0
5193,2193,"Remembering Waitz, a Champion and Companion",2011-06-08T19:43:59+0000,NY_TIMES,0
5194,2194,Before the Mosquitoes Come,2011-06-08T19:50:18+0000,NY_TIMES,0
5195,2195,U.S. Is Falling Behind in the Business of ‘Green’,2011-06-08T19:50:55+0000,NY_TIMES,0
5196,2196,S.E.C. Stops Would-Be Buyers of Pabst Beer,2011-06-08T19:52:37+0000,NY_TIMES,0
5197,2197,"In 2nd Week, Lady Gaga’s Sales Plummet, but She’s Still No. 1",2011-06-08T19:54:53+0000,NY_TIMES,0
5198,2198,Mark Teixeira Returns to Yankees’ Lineup,2011-06-08T19:55:33+0000,NY_TIMES,0
5199,2199,Téa Obreht Wins Orange Prize for Fiction,2011-06-08T19:55:55+0000,NY_TIMES,0
5200,2200,The Bruins Keep Their Lucky Jacket in Horton’s Stall,2011-06-08T19:56:38+0000,NY_TIMES,0
5201,2201,F.D.A. Issues Safety Alert on Zocor,2011-06-08T19:58:04+0000,NY_TIMES,0
5202,2202,Euro Zone | Summer in Stockholm,2011-06-08T20:00:37+0000,NY_TIMES,0
5203,2203,The Resort Shows: Artists and Rebels,2011-06-08T20:08:33+0000,NY_TIMES,0
5204,2204,"Hour by Hour, a Measure of Economic Stress",2011-06-08T20:08:55+0000,NY_TIMES,0
5205,2205,A Partnership Forged by a Mutual Love of Music,2011-06-08T20:13:30+0000,NY_TIMES,0
5206,2206,F.A.O. Sees Stubbornly High Food Prices,2011-06-08T20:15:21+0000,NY_TIMES,0
5207,2207,McDonald’s to Serve Sustainable Fish in Europe,2011-06-08T20:17:52+0000,NY_TIMES,0
5208,2208,Recovering From the Red Flood,2011-06-08T20:18:10+0000,NY_TIMES,0
5209,2209,"TimesCast | June 8, 2011",2011-06-08T20:18:15+0000,NY_TIMES,0
5210,2210,Live Tweeting a Home Birth,2011-06-08T20:19:48+0000,NY_TIMES,0
5211,2211,The Problem With Obama’s Re-Election Pitch,2011-06-08T20:20:22+0000,NY_TIMES,0
5212,2212,Pictures of the Day: Yemen and Elsewhere,2011-06-08T20:22:35+0000,NY_TIMES,0
5213,2213,Yankees Put Chamberlain on D.L. With Elbow Injury,2011-06-08T20:25:10+0000,NY_TIMES,0
5214,2214,Does This Swimsuit Make Me Look Fat?,2011-06-08T20:26:01+0000,NY_TIMES,0
5215,2215,"Nice Jacket, but It Can’t Do My Taxes",2011-06-08T20:30:30+0000,NY_TIMES,0
5216,2216,"2,500 Firefighters Struggle to Restrain Arizona Blaze",2011-06-08T20:32:58+0000,NY_TIMES,0
5217,2217,Zen Farm,2011-06-08T20:35:37+0000,NY_TIMES,0
5218,2218,The Latest From Steve Jobs: iSpaceship,2011-06-08T20:36:54+0000,NY_TIMES,0
5219,2219,‘India’,2011-06-08T20:38:09+0000,NY_TIMES,0
5220,2220,An Intimate Biography of Millions,2011-06-08T20:38:13+0000,NY_TIMES,0
5221,2221,Toys for the Father Who’s Not Too Grown Up,2011-06-08T20:43:27+0000,NY_TIMES,0
5222,2222,"Tunisia Postpones Election, Possibly Aiding New Parties",2011-06-08T20:47:16+0000,NY_TIMES,0
5223,2223,Smartphone Games Worth Downloading,2011-06-08T20:47:21+0000,NY_TIMES,0
5224,2224,Revenge as a Dish Served in Mason Jars,2011-06-08T20:49:10+0000,NY_TIMES,0
5225,2225,"With Smartphone Games, Downtime Becomes a Pastime",2011-06-08T20:51:22+0000,NY_TIMES,0
5226,2226,"Reader Q. and A.: In India, Dynamism Wrestles With Dysfunction",2011-06-08T20:53:01+0000,NY_TIMES,0
5227,2227,Susan Stroman Signs On to Direct Stage Musical of Tim Burton’s ‘Big Fish’,2011-06-08T20:53:20+0000,NY_TIMES,0
5228,2228,Winning Games for Tablets,2011-06-08T20:55:19+0000,NY_TIMES,0
5229,2229,"Games on Tablets: Lean Back, Commence Tapping",2011-06-08T20:59:37+0000,NY_TIMES,0
5230,2230,Just One Look | Reed Krakoff Resort Collection,2011-06-08T21:00:02+0000,NY_TIMES,0
5231,2231,"Booth for Two, Dialogue Optional",2011-06-08T21:00:18+0000,NY_TIMES,0
5232,2232,"Last Days, Perhaps, for Group That Sued for Poor School Districts",2011-06-08T21:03:09+0000,NY_TIMES,0
5233,2233,"Affordable iPad Cases, or Not So",2011-06-08T21:03:20+0000,NY_TIMES,0
5234,2234,The Defense Was Accurate; The Bidding Was Less So,2011-06-08T21:03:29+0000,NY_TIMES,0
5235,2235,"The Green, Green Sod of Home",2011-06-08T21:07:01+0000,NY_TIMES,0
5236,2236,Using the Right Lens for the Right Photograph,2011-06-08T21:09:19+0000,NY_TIMES,0
5237,2237,Cuomo Urges Broad Limits to N.Y. Public Pensions,2011-06-08T21:10:50+0000,NY_TIMES,0
5238,2238,Campsite Discounts for Great Outdoors Month,2011-06-08T21:11:21+0000,NY_TIMES,0
5239,2239,Weiner’s Wife Is Pregnant,2011-06-08T21:11:44+0000,NY_TIMES,0
5240,2240,"Club Mixes Old, New and Blue",2011-06-08T21:12:21+0000,NY_TIMES,0
5241,2241,"Update Your Car With GPS, Radar and Other Gadgets",2011-06-08T21:16:39+0000,NY_TIMES,0
5242,2242,"Despite Drop, ‘America’s Got Talent’ Still Draws a Crowd",2011-06-08T21:20:46+0000,NY_TIMES,0
5243,2243,Footnote,2011-06-08T21:22:50+0000,NY_TIMES,0
5244,2244,Trolling Heaven and Earth for Sounds,2011-06-08T21:24:21+0000,NY_TIMES,0
5245,2245,"Debit Card Fees to Fall, but Will Consumers Benefit?",2011-06-08T21:24:22+0000,NY_TIMES,0
5246,2246,On Limits and Leaps,2011-06-08T21:24:38+0000,NY_TIMES,0
5247,2247,Who Made California’s License Plate?,2011-06-08T21:25:10+0000,NY_TIMES,0
5248,2248,24 Hours in New York Sports,2011-06-08T21:25:38+0000,NY_TIMES,0
5249,2249,Suspicion and Disunity Impede Central America’s Effort to Fight Drug Violence,2011-06-08T21:27:49+0000,NY_TIMES,0
5250,2250,"The Balanchine Way, Imprinted",2011-06-08T21:27:54+0000,NY_TIMES,0
5251,2251,Paul McCartney to Perform at Yankee Stadium,2011-06-08T21:29:41+0000,NY_TIMES,0
5252,2252,Chinese Truck Driver Sentenced to Death Over Homicide,2011-06-08T21:29:50+0000,NY_TIMES,0
5253,2253,Houston to Manage Knicks’ New Development League Team,2011-06-08T21:42:22+0000,NY_TIMES,0
5254,2254,Weiner’s Seat Could Be Scrambled in Redistricting,2011-06-08T21:44:34+0000,NY_TIMES,0
5255,2255,Night at the Caravanserai,2011-06-08T21:50:45+0000,NY_TIMES,0
5256,2256,"Headphones That Fit Different Needs, and Ears",2011-06-08T21:52:21+0000,NY_TIMES,0
5257,2257,That Chloë Sevigny Look,2011-06-08T21:58:52+0000,NY_TIMES,0
5258,2258,Hearing the Voice of the Horse Whisperer,2011-06-08T22:00:12+0000,NY_TIMES,0
5259,2259,A Preview of the 2011 Tony Awards,2011-06-08T22:05:32+0000,NY_TIMES,0
5260,2260,"Artists Decorate Palazzos, and Vice Versa",2011-06-08T22:12:08+0000,NY_TIMES,0
5261,2261,"24 Hours in Sports: A Yankees Game, Five Other Events, One Reporter",2011-06-08T22:12:18+0000,NY_TIMES,0
5262,2262,Shopping Snapshots for June 9,2011-06-08T22:12:32+0000,NY_TIMES,0
5263,2263,Art & Design Books,2011-06-08T22:17:15+0000,NY_TIMES,0
5264,2264,Visuals,2011-06-08T22:17:20+0000,NY_TIMES,0
5265,2265,A Cornucopia of Contemporary Art,2011-06-08T22:19:32+0000,NY_TIMES,0
5266,2266,"‘Spider-Man’ Frozen, and Actors Are Relieved",2011-06-08T22:21:17+0000,NY_TIMES,0
5267,2267,‘On the Media’: Comics Edition,2011-06-08T22:28:01+0000,NY_TIMES,0
5268,2268,Comics Roundup,2011-06-08T22:28:32+0000,NY_TIMES,0
5269,2269,Comics,2011-06-08T22:28:37+0000,NY_TIMES,0
5270,2270,Tom McNeal’s Southern California Home,2011-06-08T22:28:40+0000,NY_TIMES,0
5271,2271,An Imagination With Built-Ins,2011-06-08T22:28:45+0000,NY_TIMES,0
5272,2272,Poll: Most Say Palin Shouldn’t Run for President,2011-06-08T22:30:09+0000,NY_TIMES,0
5273,2273,Bernanke-san Watch,2011-06-08T22:30:56+0000,NY_TIMES,0
5274,2274,Decorating the Farm,2011-06-08T22:40:44+0000,NY_TIMES,0
5275,2275,The King of the Trash Finder’s Ball,2011-06-08T22:41:10+0000,NY_TIMES,0
5276,2276,Flash Sales Reach the Design World,2011-06-08T22:41:10+0000,NY_TIMES,0
5277,2277,Moths and Mice: It’s You or Them,2011-06-08T22:41:11+0000,NY_TIMES,0
5278,2278,"Ann Gish, Now Making Her Bed in New York",2011-06-08T22:41:11+0000,NY_TIMES,0
5279,2279,Colonial Revival Décor on Display,2011-06-08T22:41:11+0000,NY_TIMES,0
5280,2280,"A New Bar, With a Nod to Whitman",2011-06-08T22:41:12+0000,NY_TIMES,0
5281,2281,Ice Cube Trays,2011-06-08T22:41:13+0000,NY_TIMES,0
5282,2282,"Sales at Holly Hunt, Christofle and Others",2011-06-08T22:41:13+0000,NY_TIMES,0
5283,2283,The Decorated Shed,2011-06-08T22:41:17+0000,NY_TIMES,0
5284,2284,Shopping for Ice Cube Trays With Eben Freeman,2011-06-08T22:43:06+0000,NY_TIMES,0
5285,2285,"Two Rebel Figures, One Traditional Painting",2011-06-08T22:47:43+0000,NY_TIMES,0
5286,2286,Obama Hails Auburn Football Team,2011-06-08T22:48:36+0000,NY_TIMES,0
5287,2287,TimesCast | Inside Saudi Arabia,2011-06-08T22:56:26+0000,NY_TIMES,0
5288,2288,"Battle for Libya | June 8, 2011",2011-06-08T23:00:16+0000,NY_TIMES,0
5289,2289,Eisman to Leave FrontPoint Partners,2011-06-08T23:12:38+0000,NY_TIMES,0
5290,2290,"Homes for $770,000",2011-06-08T23:17:19+0000,NY_TIMES,0
5291,2291,"What You Get for ... $770,000",2011-06-08T23:20:29+0000,NY_TIMES,0
5292,2292,Surfer Died of Heart Attack and Drugs,2011-06-08T23:21:17+0000,NY_TIMES,0
5293,2293,"Fed Says Economy Is Growing, but at Uneven Pace",2011-06-08T23:23:53+0000,NY_TIMES,0
5294,2294,New Questions as Sony Is Hacked Again,2011-06-08T23:30:13+0000,NY_TIMES,0
5295,2295,Economy Sends Japanese to Fukushima for Jobs,2011-06-08T23:32:57+0000,NY_TIMES,0
5296,2296,UFC Looking to Buy Part of G4 Channel,2011-06-08T23:37:40+0000,NY_TIMES,0
5297,2297,Strine Nominated for Top Job at Delaware Chancery Court,2011-06-08T23:42:41+0000,NY_TIMES,0
5298,2298,Fervor for Tech I.P.O.’s Doesn’t Reach Other Sectors,2011-06-08T23:51:15+0000,NY_TIMES,0
5299,2299,Former Mexican Mayor is Charged with Weapons Violations,2011-06-08T23:52:07+0000,NY_TIMES,0
5300,2300,Fountain Called ‘Jewel’ of a Connecticut Waterfront Becomes a Health Concern,2011-06-08T23:52:10+0000,NY_TIMES,0
5301,2301,The Ethical Debate Over Assisted Suicide,2011-06-08T23:52:18+0000,NY_TIMES,0
5302,2302,Reform in Albany?,2011-06-08T23:53:10+0000,NY_TIMES,0
5303,2303,Afghanistan’s Heritage,2011-06-08T23:54:28+0000,NY_TIMES,0
5304,2304,The Value of Longer Classes,2011-06-08T23:58:42+0000,NY_TIMES,0
5305,2305,Treasured Pissarro Print Turns Into Costly Headache,2011-06-08T23:59:24+0000,NY_TIMES,0
5306,2306,When the Latin and Jazz Converge,2011-06-09T00:00:33+0000,NY_TIMES,0
5307,2307,"For Paddy O’Prado, a Time to Heal",2011-06-09T00:00:55+0000,NY_TIMES,0
5308,2308,AIDS Prevention,2011-06-09T00:01:04+0000,NY_TIMES,0
5309,2309,"Evoking ’50s Glamour, Through Teasing Taunts",2011-06-09T00:02:13+0000,NY_TIMES,0
5310,2310,New Move to Condemn Syria in U.N.,2011-06-09T00:09:28+0000,NY_TIMES,0
5311,2311,More Trade and More Aid,2011-06-09T00:13:52+0000,NY_TIMES,0
5312,2312,Ending Tape-Delayed Games,2011-06-09T00:14:36+0000,NY_TIMES,0
5313,2313,Scatological Mockery of Chinese Official Brings Swift Penalty,2011-06-09T00:22:39+0000,NY_TIMES,0
5314,2314,"Genaro Hernandez, Twice a World Champion, Dies at 45",2011-06-09T00:24:20+0000,NY_TIMES,0
5315,2315,Pfizer Suspends Sales of Chicken Drug With Arsenic,2011-06-09T00:26:59+0000,NY_TIMES,0
5316,2316,"Order Sushi Like a Native, and Know What You’re Eating",2011-06-09T00:28:22+0000,NY_TIMES,0
5317,2317,Low Cost and Hi-Fi: Building a Player,2011-06-09T00:37:42+0000,NY_TIMES,0
5318,2318,"Year After a Drowning, New York Schools Chief Tightens Rules for Field Trips",2011-06-09T00:40:28+0000,NY_TIMES,0
5319,2319,Nicholas D. Kristof and Bahrain,2011-06-09T00:40:36+0000,NY_TIMES,0
5320,2320,"For Edwards’s Adult Daughter, a Recurring Role: Family Glue",2011-06-09T00:41:02+0000,NY_TIMES,0
5321,2321,Collins Remains Reyes’s Big Booster,2011-06-09T00:41:16+0000,NY_TIMES,0
5322,2322,Release My Friend!,2011-06-09T00:46:24+0000,NY_TIMES,0
5323,2323,Golfer Includes a Dose of Rock in His Approach,2011-06-09T00:47:10+0000,NY_TIMES,0
5324,2324,"In Saudi Arabia, Royal Funds Buy Peace for Now",2011-06-09T00:48:20+0000,NY_TIMES,0
5325,2325,"Sex Assaults Underreported, Inquiry Into V.A. Concludes",2011-06-09T00:48:27+0000,NY_TIMES,0
5326,2326,Bank Said No? Hedge Funds Fill a Void in Lending,2011-06-09T00:55:07+0000,NY_TIMES,0
5327,2327,Yemen’s Opposition Aims to Strip President of Power,2011-06-09T00:55:41+0000,NY_TIMES,0
5328,2328,"For Stars, Fans and Paparazzi, Court’s the Spot",2011-06-09T00:56:10+0000,NY_TIMES,0
5329,2329,Whispers Return for James as He Falters at the Finish,2011-06-09T00:58:30+0000,NY_TIMES,0
5330,2330,Judges Weigh Limits of Health Law’s Powers,2011-06-09T00:59:09+0000,NY_TIMES,0
5331,2331,The First Computer Musician,2011-06-09T01:00:26+0000,NY_TIMES,0
5332,2332,A Russian A.T.M. With an Ear for the Truth,2011-06-09T01:00:32+0000,NY_TIMES,0
5333,2333,U.S. Is Intensifying a Secret Campaign of Yemen Airstrikes,2011-06-09T01:00:50+0000,NY_TIMES,0
5334,2334,‘To Have a Revolver’,2011-06-09T01:00:57+0000,NY_TIMES,0
5335,2335,A Conversation About Scandal Turns a Tad Scandalous,2011-06-09T01:02:05+0000,NY_TIMES,0
5336,2336,"Gang of Six, Minus One, Finds Cuts",2011-06-09T01:02:47+0000,NY_TIMES,0
5337,2337,Partnership to Further Global Quest by N.Y.U.,2011-06-09T01:04:29+0000,NY_TIMES,0
5338,2338,Victory Cures All That Ails Nowitzki and the Mavericks,2011-06-09T01:06:19+0000,NY_TIMES,0
5339,2339,"When Culture, Power and Sex Collide",2011-06-09T01:15:54+0000,NY_TIMES,0
5340,2340,My Bad: A Political Medley,2011-06-09T01:16:38+0000,NY_TIMES,0
5341,2341,House Democrats Step Up Calls for Weiner to Quit,2011-06-09T01:17:36+0000,NY_TIMES,0
5342,2342,Talk Builds on Challengers and a District Vulnerable to Elimination,2011-06-09T01:34:54+0000,NY_TIMES,0
5343,2343,Syrians Flee Violence,2011-06-09T01:38:02+0000,NY_TIMES,0
5344,2344,Comcast Said to Be in Talks Over G4 Cable Channel,2011-06-09T01:38:06+0000,NY_TIMES,0
5345,2345,"Syrians Flee to Turkey, Telling of Gunmen Attacking Protesters",2011-06-09T01:38:59+0000,NY_TIMES,0
5346,2346,Judge to Determine if RICO Act Can Be Used by Madoff Trustee,2011-06-09T01:39:16+0000,NY_TIMES,0
5347,2347,Too Radical a Debt Plan From Greece,2011-06-09T01:42:22+0000,NY_TIMES,0
5348,2348,Internet Piracy and How to Stop It,2011-06-09T01:42:46+0000,NY_TIMES,0
5349,2349,"I.R.S. Ends Exemptions For 275,000 Nonprofits",2011-06-09T01:43:36+0000,NY_TIMES,0
5350,2350,"BP Is Resuming Oil Exploration, Chief Says",2011-06-09T01:44:39+0000,NY_TIMES,0
5351,2351,"Hot Enough to Exasperate, Since It’s Technically Spring",2011-06-09T01:46:33+0000,NY_TIMES,0
5352,2352,Aide’s Quitting Casts Doubt on Brazil’s New President,2011-06-09T01:48:53+0000,NY_TIMES,0
5353,2353,Sifting Syrian Fact From Syrian Fiction,2011-06-09T01:51:39+0000,NY_TIMES,0
5354,2354,"A Star Search, With Bing’s Help",2011-06-09T01:53:48+0000,NY_TIMES,0
5355,2355,"After a Misstep, Smooth Going on the Ice",2011-06-09T01:54:56+0000,NY_TIMES,0
5356,2356,General Counsel of News Corp. Resigns in Wake of Settlement,2011-06-09T01:58:59+0000,NY_TIMES,0
5357,2357,Housing for the Wounded,2011-06-09T01:59:46+0000,NY_TIMES,0
5358,2358,Thursday: Do as Dürer Did,2011-06-09T02:00:59+0000,NY_TIMES,0
5359,2359,Shadowing the Reclusive Painter of Light,2011-06-09T02:04:07+0000,NY_TIMES,0
5360,2360,Special Parking Rules,2011-06-09T02:05:11+0000,NY_TIMES,0
5361,2361,Mortgage Market Must Be Balanced,2011-06-09T02:05:11+0000,NY_TIMES,0
5362,2362,Citizens United’s Outrageous Offspring,2011-06-09T02:09:33+0000,NY_TIMES,0
5363,2363,Lottery Numbers,2011-06-09T02:16:27+0000,NY_TIMES,0
5364,2364,Egypt and Hamas Reach Accord on Rafah Crossing,2011-06-09T02:19:48+0000,NY_TIMES,0
5365,2365,Iraq: 4 From Movement Are Released From Jail,2011-06-09T02:21:58+0000,NY_TIMES,0
5366,2366,Names of the Dead,2011-06-09T02:23:22+0000,NY_TIMES,0
5367,2367,J. Hilburn Raises Money for Bespoke Men’s Clothes Online,2011-06-09T02:30:28+0000,NY_TIMES,0
5368,2368,You Left Out the Part About ...,2011-06-09T02:38:25+0000,NY_TIMES,0
5369,2369,"Tony Awards May Bring Out Pickets, Along With Stars",2011-06-09T02:38:51+0000,NY_TIMES,0
5370,2370,Bloggingheads: Sex and Power,2011-06-09T02:40:32+0000,NY_TIMES,0
5371,2371,"In Reckless Fashion, Rapid Online Pursuits of Political Admirers",2011-06-09T02:43:40+0000,NY_TIMES,0
5372,2372,Red Sox Are Rude Guests Once Again,2011-06-09T02:50:28+0000,NY_TIMES,0
5373,2373,Tech Talk Podcast: Creating Innovative Technologies,2011-06-09T03:04:07+0000,NY_TIMES,0
5374,2374,Photo Replay: June 8,2011-06-09T03:05:04+0000,NY_TIMES,0
5375,2375,California Raids Net Dozens Suspected of Being Gang Members,2011-06-09T03:08:26+0000,NY_TIMES,0
5376,2376,Economy’s Woes Shift the Focus of Budget Talks,2011-06-09T03:22:47+0000,NY_TIMES,0
5377,2377,Corrections,2011-06-09T03:25:52+0000,NY_TIMES,0
5378,2378,"Horton Hit Fresh, Bruins Tie Finals",2011-06-09T03:32:13+0000,NY_TIMES,0
5379,2379,Brewers Batter Bullpen to Take Down Mets,2011-06-09T03:48:13+0000,NY_TIMES,0
5380,2380,"Police Rarely Turn to Psychics, Texas Report Aside",2011-06-09T03:53:33+0000,NY_TIMES,0
5381,2381,A Federal Study Finds That Local Reporting Has Waned,2011-06-09T04:02:52+0000,NY_TIMES,0
5382,2382,"The World, Grain by Grain",2011-06-09T04:03:29+0000,NY_TIMES,0
5383,2383,NYT: Front Page for 06/09/2011,2011-06-09T04:05:51+0000,NY_TIMES,0
5384,2384,Word of the Day | berserk,2011-06-09T04:07:34+0000,NY_TIMES,0
5385,2385,New Effort to Protect Immigrants From Tricks,2011-06-09T04:17:08+0000,NY_TIMES,0
5386,2386,Message of Survival Won Denver Race for Mayor,2011-06-09T04:28:30+0000,NY_TIMES,0
5387,2387,"Putting Antics Aside, Ortiz Homers Again",2011-06-09T04:33:48+0000,NY_TIMES,0
5388,2388,Obama Tries to Focus on Economic Fears,2011-06-09T04:53:32+0000,NY_TIMES,0
5389,2389,"Keith Irvine, Interior Designer, Dies at 82",2011-06-09T05:14:11+0000,NY_TIMES,0
5390,2390,Legendary Entertainment Prepares Push Into Chinese Market,2011-06-09T06:00:16+0000,NY_TIMES,0
5391,2391,"Test Yourself | English, June 9, 2011",2011-06-09T07:57:31+0000,NY_TIMES,0
5392,2392,Snacks Across America,2011-06-09T08:02:43+0000,NY_TIMES,0
5393,2393,"News Quiz | June 9, 2011",2011-06-09T08:17:33+0000,NY_TIMES,0
5394,2394,Ex-BP Chief’s Investment Firm Files for I.P.O.,2011-06-09T08:46:21+0000,NY_TIMES,0
5395,2395,A Distinctive Voice on Instagram,2011-06-09T09:00:47+0000,NY_TIMES,0
5396,2396,The Banking Emperor Has No Clothes,2011-06-09T09:00:58+0000,NY_TIMES,0
5397,2397,How Do You Feel About Your Last Name?,2011-06-09T09:31:41+0000,NY_TIMES,0
5398,2398,Citi Says Credit Card Customers’ Data Was Hacked,2011-06-09T09:41:52+0000,NY_TIMES,0
5399,2399,"S.U.V.’s, Longtime Targets of Auto Safety Analysts, Get High Marks From I.I.H.S.",2011-06-09T10:00:30+0000,NY_TIMES,0
5400,2400,Prague’s Historic Golden Lane Reopens,2011-06-09T10:00:35+0000,NY_TIMES,0
5401,2401,The Early Word: Number Crunching,2011-06-09T10:00:49+0000,NY_TIMES,0
5402,2402,"Fearing Assault, More Syrians Flee Into Turkey",2011-06-09T10:08:49+0000,NY_TIMES,0
5403,2403,Jim Northrup and the 1968 Tigers’ Two-Sport Stars,2011-06-09T10:43:08+0000,NY_TIMES,0
5404,2404,Q&A: Rotating Clips in iMovie,2011-06-09T10:45:11+0000,NY_TIMES,0
5405,2405,Elizabeth Taylor on ‘Someone’ Similarly Named,2011-06-09T11:00:34+0000,NY_TIMES,0
5406,2406,What I’ve Learned From Blogging,2011-06-09T11:00:49+0000,NY_TIMES,0
5407,2407,Better Than Honour Joins Racing’s Royalty,2011-06-09T11:01:26+0000,NY_TIMES,0
5408,2408,"Nokia’s Top Technology Officer Departs, Maybe for Good",2011-06-09T11:04:44+0000,NY_TIMES,0
5409,2409,"With Eye on Public Offering, Coupons.com Attracts Big Investments",2011-06-09T11:07:46+0000,NY_TIMES,0
5410,2410,European Central Bank Holds Rate Steady but Hints at a July Increase,2011-06-09T11:23:42+0000,NY_TIMES,0
5411,2411,Intel’s Museum of Me Is About You,2011-06-09T11:41:42+0000,NY_TIMES,0
5412,2412,Weiner Scandal Is a Case of Bad Timing for Democrats,2011-06-09T11:42:27+0000,NY_TIMES,0
5413,2413,Samsonite Cuts Size of Initial Offering,2011-06-09T11:43:23+0000,NY_TIMES,0
5414,2414,"For Weary Antelope, a Perilous Swim",2011-06-09T11:56:09+0000,NY_TIMES,0
5415,2415,"Serving Pop Stars, but on a Skewer",2011-06-09T12:00:24+0000,NY_TIMES,0
5416,2416,Listen to the New Bon Iver Record,2011-06-09T12:00:30+0000,NY_TIMES,0
5417,2417,New Recruits for Team Dad,2011-06-09T12:00:54+0000,NY_TIMES,0
5418,2418,China Appears to Be Moving to Halt Grass-Roots Candidates,2011-06-09T12:06:40+0000,NY_TIMES,0
5419,2419,The Tony Nominee Nina Arianda Performs,2011-06-09T12:28:23+0000,NY_TIMES,0
5420,2420,An Ethics Bill at Last (Fingers Crossed),2011-06-09T12:32:03+0000,NY_TIMES,0
